perturbation,mean_average_precision,indices,mean_normalized_average_precision,p_value,corrected_p_value,below_p,below_corrected_p,-log10(p-value)
HDAC6,0.08719272196966701,"[763, 1719, 2210, 2712]",0.08481659775304422,0.0024099759002409976,0.0027921132825708783,True,True,2.5540669653478107
HECTD1,1.0,"[487, 895, 1171, 3886]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HGS,0.5401766822008266,"[1371, 2119, 2169, 3203]",0.5389797183431895,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HIC2,0.2228967372762304,"[1592, 1867, 2373, 2670]",0.22087386352640787,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HIST1H2AI,0.3191237489835051,"[1738, 2583, 2820, 3121]",0.31735136330308567,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HIST1H2BK,0.34775945216047827,"[1482, 1784, 2103, 3533]",0.34606160794068963,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HIST2H3D,0.2236994357092669,"[1662, 1676, 1765, 2949]",0.22167865145985838,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HMGB1,0.20430594691116294,"[98, 1200, 2211, 2858]",0.20223467956473376,0.0007099929000709993,0.0009558525104404128,True,True,3.0196091148822912
HMGB3,0.004241119093793558,"[83, 142, 2010, 3262]",0.0016490639603770816,0.08248917510824892,0.08365923432964252,False,False,1.077486114509547
HMGCR,1.0,"[330, 631, 2544, 4135]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HNRNPH1,1.0,"[71, 260, 1094, 3891]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HNRNPH2,0.1350983713462398,"[829, 1443, 2059, 3600]",0.13284695009412706,0.0015399846001539984,0.0018921152251892114,True,True,2.7230524196572112
HNRNPK,1.0,"[1061, 2069, 2414, 3235]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HOXB2,0.04713750831616307,"[404, 1786, 2156, 2470]",0.044657116566343726,0.0052899471005289946,0.005864049886632917,True,True,2.231802343722106
HSD17B12,0.053929942216064175,"[1046, 1340, 2325, 3593]",0.05146723181812251,0.004559954400455995,0.0051109633831197925,True,True,2.2914972304840084
HSF1,0.4579241901888961,"[320, 751, 1672, 3662]",0.4565131152665785,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HSPA5,1.0,"[254, 1349, 1783, 3490]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HSPA9,1.0,"[287, 2088, 2927, 4137]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HSPA14,1.0,"[205, 294, 1225, 2623]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HSPB9,0.255213720103426,"[1222, 2239, 2686, 2812]",0.25327497053551135,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
HSPD1,0.7938519813519813,"[1083, 1426, 2201, 3638]",0.7933153584403243,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
HYOU1,0.6031621560444065,"[191, 664, 738, 3375]",0.6021291493695146,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
IARS2,0.5833729514480732,"[952, 2462, 2661, 3364]",0.5822884315902775,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
IBA57,0.5005804182230059,"[395, 2400, 3569, 3592]",0.4992803815218562,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
IDH3A,0.17454970611119688,"[1539, 3338, 3617, 3885]",0.17240098043806262,0.0007399926000739993,0.0009746481482553594,True,True,3.011152137993601
IDH3B,0.08483841428954497,"[731, 1279, 3430, 4143]",0.08245616158597124,0.0025599744002559976,0.002962467485151738,True,True,2.5283464075967506
IER3IP1,0.2803364977930318,"[1972, 2430, 3788, 4000]",0.2784631452063791,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
IGBP1,1.0,"[34, 511, 1295, 2212]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ILF3,1.0,"[637, 675, 1892, 3312]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
IMP4,0.5811831550802139,"[1288, 1903, 2859, 3520]",0.5800929349740697,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
IMPA2,0.14220845886028124,"[882, 1103, 1736, 1773]",0.1399755458426349,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
IMPDH1,0.19077821194890757,"[837, 2098, 2267, 3486]",0.1886717306209365,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
IMPDH2,0.8083333333333333,"[1144, 2273, 2291, 2832]",0.8078344067590747,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
INCENP,0.488525703438224,"[423, 574, 2484, 2904]",0.48719428716724184,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
INO80D,0.1338416770431114,"[623, 2289, 3523, 4109]",0.13158698449612793,0.0015399846001539984,0.0018921152251892114,True,True,2.7230524196572112
INO80E,0.22278322253181915,"[993, 1907, 2705, 2772]",0.22076005329231368,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
INPPL1,0.04601454069849836,"[1739, 2049, 2518, 4163]",0.04353122575709736,0.005329946700532995,0.005901854698267177,True,True,2.2290114868925768
INTS1,0.573430735930736,"[2033, 2166, 3053, 3775]",0.5723203355397476,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
INTS2,0.42472527472527477,"[261, 672, 3028, 3611]",0.4232277798664631,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
INTS5,0.23660968660968662,"[730, 1086, 2014, 2992]",0.23462250897204107,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
INTS7,0.32977994227994223,"[540, 821, 927, 4098]",0.3280352956848238,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
INTS10,1.0,"[1771, 2385, 3628, 3850]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
INTS11,1.0,"[144, 2180, 3781, 4003]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ITGB1,0.9107142857142858,"[257, 2172, 3352, 4124]",0.9104818665026746,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
ITPR1,0.054241384253356714,"[1217, 1255, 1511, 2347]",0.05177948456867807,0.004549954500454995,0.00510594669838055,True,True,2.2919237231627965
IVL,0.00511455886448333,"[154, 335, 846, 3795]",0.002524777377915262,0.06524934750652493,0.0665118094236573,False,False,1.1771012372204168
IZUMO2,0.002574518427382213,"[1696, 3619, 3828, 3993]",-2.1875026179392407e-05,0.15776842231577684,0.1590394670071426,False,False,0.7984950884060472
JUNB,0.7818181818181817,"[1289, 2003, 2926, 3164]",0.781250233781081,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KANSL1,0.5136187200208979,"[2052, 2737, 3445, 3625]",0.512352623260184,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KATNBL1,0.31540722037543084,"[510, 1010, 1153, 1326]",0.3136251602173424,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
KCNG1,0.09209490555590902,"[1019, 1377, 1894, 2204]",0.08973154218970225,0.0023799762002379974,0.002775366677887745,True,True,2.556679630320361
KCNG4,0.006006803664917442,"[1262, 1402, 1613, 3758]",0.0034193447764798816,0.053049469505304946,0.0543526294522111,False,False,1.2647794409251996
KCTD16,0.21121930903947272,"[647, 1324, 2092, 3997]",0.20916603783260854,0.0007099929000709993,0.0009558525104404128,True,True,3.0196091148822912
KDM4A,0.7570161397892491,"[992, 3034, 3487, 3946]",0.7563836296763355,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KDM6A,1.0,"[1277, 1521, 2044, 3652]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KIAA1958,0.0024684022617134697,"[278, 3739, 4016, 4043]",-0.00012826742232645183,0.16716832831671682,0.1683455700654261,False,False,0.7737983073807553
KIF11,1.0,"[411, 2284, 3649, 3663]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KIF14,0.4667034123157688,"[78, 348, 1606, 2406]",0.46531519054416637,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KIF17,0.17969249947445742,"[410, 2666, 3459, 3945]",0.1775571609818876,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
KIF20A,0.5436230153816752,"[1477, 1622, 2120, 2231]",0.5424350226572956,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KIF23,0.8194444444444444,"[301, 2136, 2404, 4150]",0.818974441149853,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KIN,0.1680605091704621,"[61, 1650, 2889, 3502]",0.16589489150011394,0.001019989800101999,0.0013208406078940504,True,True,2.8791495876001933
KLHL7,0.8293219461697722,"[2333, 2386, 3982, 4155]",0.8288776549522141,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KPNB1,1.0,"[736, 1040, 1280, 3379]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KRAS,0.4133490635321795,"[138, 1995, 2437, 3056]",0.4118219553129576,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KRI1,0.34226240236317185,"[691, 775, 1017, 2133]",0.3405502487996063,2.999970000299997e-05,5.013305459599828e-05,True,True,4.299875833113434
KRT8,0.7358184539307202,"[504, 2184, 2668, 2831]",0.7351307642241323,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
KRT10,0.18210342319243059,"[706, 2655, 3313, 4105]",0.17997436056374633,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
KRT18,0.09719226952334331,"[1383, 2032, 2693, 3922]",0.09484217508066013,0.0023599764002359977,0.002775366677887745,True,True,2.556679630320361
KRTAP2-3,0.17520268122033464,"[377, 2922, 2995, 3048]",0.17305565530355313,0.0007399926000739993,0.0009746481482553594,True,True,3.011152137993601
KRTAP2-4,0.2586486315408729,"[1178, 1297, 2123, 2965]",0.2567188233743306,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
KRTAP4-2,0.1570538928210963,"[903, 2503, 3821, 3892]",0.15485962388089056,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
LAMTOR1,0.1900985011868508,"[555, 3687, 3790, 3802]",0.18799025050707796,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
LAMTOR2,0.9166666666666666,"[384, 3389, 3778, 3873]",0.9164497420691629,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LAMTOR3,1.0,"[1026, 2066, 2460, 3380]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LAMTOR4,0.3608131707633329,"[1896, 2323, 2632, 3127]",0.35914930661539046,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LARP7,0.5230880453506954,"[143, 2708, 3437, 3820]",0.5218465981450111,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LARS,1.0,"[3799, 3857, 3936, 3978]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LCE3A,0.04787945083619166,"[635, 1990, 2976, 3731]",0.04540099043336265,0.0052699473005269944,0.0058548471119062384,True,True,2.2324844412103024
LDLR,1.0,"[1042, 1893, 2154, 3509]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LENG8,1.0,"[505, 2321, 2332, 2923]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LIAS,0.5938988095238096,"[1089, 1396, 2876, 4015]",0.5928416894763314,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LIMD2,0.26187607447478173,"[680, 1550, 1674, 3041]",0.25995466764935227,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
LIMS1,0.9125,"[459, 543, 2129, 2930]",0.9122722291726211,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LIN9,0.04227053838316548,"[171, 1389, 2625, 2782]",0.039777477447420787,0.005809941900580994,0.0063629670049032555,True,True,2.1963403287872865
LIN37,0.8348214285714286,"[523, 2541, 2612, 3101]",0.8343914530299479,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LMX1B,0.018711048174185868,"[1307, 1826, 1982, 3939]",0.01615665964326946,0.014069859301406987,0.014951092527291288,True,True,1.8253270708019174
LRP1B,0.27399689948443146,"[666, 1898, 2264, 3390]",0.27210704432004157,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
LSM4,0.39969087425983973,"[381, 767, 1071, 2396]",0.3981282124740915,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LSM5,0.43051196488696486,"[46, 1464, 2331, 2950]",0.4290295333333637,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LSM6,0.8916666666666667,"[228, 275, 2288, 4194]",0.8913846646899118,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LTB4R,0.24490770667241255,"[715, 1969, 2488, 2640]",0.2429421295707132,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
LTN1,0.0527925813149158,"[41, 481, 717, 2217]",0.05032691025830576,0.0045799542004579955,0.0051109633831197925,True,True,2.2914972304840084
LTV1,0.8034722222222223,"[175, 2020, 2709, 3721]",0.8029606417131092,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
LYPD2,0.09160464276588523,"[305, 889, 1536, 1652]",0.0892400031989777,0.0023799762002379974,0.002775366677887745,True,True,2.556679630320361
LYSMD1,0.10687081134236046,"[2355, 2879, 3826, 3833]",0.10454591106513944,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
MAD2L2,0.8917748917748918,"[1249, 3132, 3367, 3950]",0.8914931715183934,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MAFA,0.053314873049068436,"[1102, 2339, 2508, 3094]",0.05085056156754891,0.004569954300456995,0.0051109633831197925,True,True,2.2914972304840084
MANF,0.018165172739948655,"[699, 1357, 1776, 2656]",0.015609363243325937,0.014499855001449985,0.015375375907257875,True,True,1.8131742575068799
MAP2K7,0.8344954320272792,"[465, 1218, 1501, 2072]",0.834064607885769,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MAP7D1,0.5979477996911399,"[1766, 2903, 3255, 3330]",0.5969012195504099,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MAPK1,0.8611111111111112,"[1236, 1631, 1694, 2673]",0.8607495701152715,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MAPRE3,0.2994149485323908,"[3046, 3543, 3567, 3696]",0.29759125896870964,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
MARS,0.7625661375661376,"[922, 1213, 1248, 2402]",0.7619480746256309,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MAX,0.5007866155456705,"[221, 2185, 3398, 4156]",0.4994871155957755,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MBD5,0.012455037935740272,"[2110, 2981, 3154, 4145]",0.00988436441478841,0.022169778302216978,0.02321333481225857,True,True,1.6342624646053978
MBTD1,0.6298083438967417,"[752, 1181, 3167, 4027]",0.6288446997847483,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCEE,0.3652174198007531,"[1174, 1917, 3065, 4107]",0.36356502033220767,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCM3,1.0,"[593, 965, 1421, 3076]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCM5,0.9458333333333333,"[1727, 2205, 2261, 3096]",0.9456923323449559,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCM7,1.0,"[158, 383, 1032, 4053]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCRS1,0.8256127450980392,"[304, 1703, 2493, 3713]",0.8251587984770865,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MCTS1,0.17247277072186723,"[1011, 2771, 2839, 4141]",0.17031863858825252,0.0007699923000769992,0.0010114990713609925,True,True,2.9950345116109043
MDN1,0.9791666666666666,"[202, 249, 836, 3408]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MEAF6,1.0,"[1112, 1817, 2500, 2628]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MED6,0.5359271978021978,"[991, 1044, 3484, 3776]",0.5347191721322474,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MED13L,0.8379895685158842,"[1390, 2962, 3773, 4062]",0.837567839944191,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MED18,1.0,"[389, 2744, 3264, 3923]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MED21,0.925,"[973, 1175, 1207, 2808]",0.9248047678622466,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
METAP1,0.9037698412698412,"[498, 2683, 3930, 4022]",0.903519345008438,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
METTL3,0.521434300907059,"[1157, 2115, 2378, 3378]",0.5201885488472009,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
METTL7A,0.13234834725227573,"[835, 1566, 1870, 3944]",0.13008976742572645,0.0015399846001539984,0.0018921152251892114,True,True,2.7230524196572112
METTL7B,0.08194851692806564,"[163, 1420, 1527, 1986]",0.07955874154662833,0.003109968900310997,0.0035864963931005857,True,True,2.44532960159344
MEX3C,0.009946126489923705,"[860, 1966, 2551, 3519]",0.007368922033705169,0.028839711602883972,0.030008889100298187,True,True,1.5227500814342074
MFAP1,0.620544733044733,"[182, 1957, 2111, 4086]",0.6195569748720736,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MGAM,0.22573853870689198,"[1921, 2620, 3182, 4055]",0.22372306243664783,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
MICOS13,1.0,"[1100, 1895, 2034, 2246]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MIEN1,0.060977575712524185,"[386, 1836, 2308, 3357]",0.0585332109752974,0.003909960900390996,0.004402554399652854,True,True,2.3562952690181325
MIOS,0.008768184324119226,"[170, 779, 2528, 2644]",0.00618791357233829,0.03345966540334597,0.034779984495066786,True,True,1.4586706159419447
MLLT1,0.5219518960747032,"[123, 2605, 3358, 4101]",0.5207074913643259,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MMP17,0.06377290933440512,"[1483, 1815, 3500, 3661]",0.06133582111662812,0.003879961200387996,0.004402554399652854,True,True,2.3562952690181325
MOB4,0.6085151525405825,"[16, 734, 1344, 3847]",0.607496080225015,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRGBP,0.7647546897546897,"[638, 898, 3508, 4057]",0.7641423238238144,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRM1,0.04251470459667457,"[674, 2275, 3077, 3835]",0.04002227924882096,0.005699943000569994,0.006249335097010476,True,True,2.2041661873055935
MROH6,0.2054621150529366,"[713, 1760, 1882, 2659]",0.20339385732221302,0.0007099929000709993,0.0009558525104404128,True,True,3.0196091148822912
MRPL20,0.6195526695526695,"[2028, 2792, 3440, 3668]",0.6185623289443255,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRPL34,0.8576388888888888,"[102, 852, 1150, 4094]",0.8572683093681532,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRPL39,0.21264846587213507,"[48, 281, 1781, 3483]",0.2105989148965192,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
MRPL40,0.34938016873416033,"[1790, 3439, 3616, 4159]",0.34768654339385663,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRPL42,0.4310021665582766,"[75, 1085, 1275, 3383]",0.4295210110462784,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MRPL52,0.17292832964886906,"[434, 1579, 2056, 2657]",0.17077538337849688,0.0007499925000749992,0.000986521015210347,True,True,3.0058936588226586
MSANTD4,0.007901710449529482,"[5, 263, 3659, 3770]",0.005319184183790631,0.038149618503814965,0.039450173680081385,True,True,1.4039510804612803
MSH3,0.43405310304341227,"[978, 1047, 3245, 3967]",0.4325798894094425,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MTA2,0.6707104444235146,"[2019, 2397, 2651, 4078]",0.6698532723718471,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MTBP,0.814484126984127,"[966, 1440, 2784, 3702]",0.8140012115111127,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MTHFD1,0.10777836892121082,"[728, 816, 1338, 1671]",0.10545583110273983,0.0023499765002349977,0.002775366677887745,True,True,2.556679630320361
MTOR,1.0,"[1563, 2978, 3461, 3707]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MUC13,0.5664502164502164,"[68, 702, 1939, 1960]",0.5653216451026839,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
MUCL1,0.0999556756265626,"[463, 687, 1469, 3419]",0.09761277459295958,0.0023599764002359977,0.002775366677887745,True,True,2.556679630320361
MXRA8,0.08984737273537939,"[1906, 2626, 2860, 2917]",0.08747815882734299,0.0023899761002389975,0.002775366677887745,True,True,2.556679630320361
MYBPHL,0.19274973664679546,"[1485, 2749, 3105, 3503]",0.19064838738524306,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
MYCL,0.2522120577618257,"[1468, 2694, 3477, 3884]",0.25026549458116754,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
NACC1,0.2598076718386618,"[2422, 2825, 2852, 3037]",0.2578808807643206,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
NAE1,0.5471363353675629,"[996, 1287, 3340, 3409]",0.5459574881494693,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NAMPT,0.13215841351471072,"[219, 1355, 2067, 2897]",0.12989933927256658,0.0015399846001539984,0.0018921152251892114,True,True,2.7230524196572112
NAPA,1.0,"[1572, 1868, 3711, 4103]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NAPG,0.8062932497715106,"[2225, 2279, 2769, 3512]",0.8057890126655858,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NBEAL1,0.44611487546270157,"[371, 1003, 1994, 3327]",0.4446730597702586,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NBPF15,0.5033556322899627,"[630, 3311, 3632, 3975]",0.5020628197351465,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NCAN,0.010397551794476104,"[271, 712, 1640, 3767]",0.007821522441287483,0.02732972670273297,0.02852664904007894,True,True,1.5447492409217887
NCAPG2,1.0,"[394, 462, 1714, 3962]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NCBP2,1.0,"[9, 972, 2248, 3036]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NCDN,0.2644461921736784,"[2826, 3172, 3332, 3926]",0.2625314756092174,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
NCKIPSD,0.2792915217121768,"[195, 1239, 2318, 3109]",0.2774154489533352,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
NCL,0.9666666666666667,"[135, 1114, 1450, 4177]",0.9665798968276652,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NCOA1,0.16458359181444676,"[525, 2305, 3100, 3598]",0.16240892339732252,0.0015299847001529984,0.0018921152251892114,True,True,2.7230524196572112
NCOA4,0.5218163497094561,"[324, 663, 2360, 3001]",0.5205715921589902,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NDUFC1,0.9479166666666666,"[1424, 2338, 2725, 2783]",0.9477810887932268,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NEDD8,0.5296294068481696,"[1078, 2359, 2776, 3685]",0.5284049874290049,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NEK1,0.04306247370141455,"[351, 923, 2216, 4047]",0.04057147424867178,0.005539944600553994,0.0060805751591606885,True,True,2.2160553390437725
NHSL1,0.17140064717511805,"[831, 3204, 3796, 4202]",0.1692437242018771,0.0007899921000789992,0.001032352600755977,True,True,2.986171943785948
NLE1,0.5478174603174604,"[1678, 1852, 3083, 3690]",0.5466403861324339,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NMT1,0.6449595451355712,"[762, 2536, 2916, 2941]",0.644035341042343,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOB1,1.0,"[709, 2162, 2171, 3722]",1.0,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOL6,0.6296195652173913,"[2452, 2463, 2466, 2723]",0.6286554296965295,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOL7,0.6662878787878788,"[1405, 2856, 3566, 3570]",0.6654191943769661,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOL8,0.9791666666666666,"[116, 1656, 1698, 2142]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOL10,0.49466619981325866,"[393, 1188, 3165, 3584]",0.493350767838732,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOLC1,0.9791666666666666,"[1665, 1801, 2196, 2736]",0.9791124355172907,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOP9,0.02378492891816167,"[1177, 2616, 3300, 3425]",0.021243748181703288,0.01071989280107199,0.011476591116441778,True,True,1.9401870909595522
NOP16,0.7042806210848993,"[2608, 3103, 3605, 3914]",0.7035108353979567,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOP56,0.7680555555555555,"[1375, 2079, 2455, 2692]",0.7674517820925033,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NOP58,0.5402698286521815,"[1243, 2485, 3288, 4012]",0.5390731072636221,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NPRL2,0.35746299681205757,"[604, 1958, 2836, 4095]",0.3557904118424838,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NR2C2AP,0.2001193933403481,"[1427, 2993, 3868, 4083]",0.19803722799653958,0.0007199928000719992,0.0009558525104404128,True,True,3.0196091148822912
NR2E1,0.08957069296468577,"[1881, 1925, 3195, 3752]",0.08720075883287462,0.0023899761002389975,0.002775366677887745,True,True,2.556679630320361
NR2F2,0.3084997501195568,"[370, 2957, 3173, 3369]",0.306699709159008,0.0006999930000699993,0.0009558525104404128,True,True,3.0196091148822912
NRAS,0.7815646528881822,"[1591, 3671, 3748, 4114]",0.7809960448911484,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
NSA2,0.3921820971755201,"[245, 1002, 2017, 2292]",0.3905998893284107,9.99990000099999e-06,1.6823361178152925e-05,True,True,4.774087231172335
