group,well,area,circularity
siCCT6A,B2,15.0,0.32727922017796696
siCCT6A,B2,24.0,0.4342021134281446
siCCT6A,B2,71.0,0.2666636353777247
siCCT6A,B2,17.0,0.7221224132406009
siCCT6A,B2,16.0,0.6981956697129962
siCCT6A,B2,19489.0,0.08499850138325854
siCCT6A,B2,21.0,0.5564353936652429
siCCT6A,B2,53.0,0.39866139323463695
siCCT6A,B2,16.0,0.5649039310423819
siCCT6A,B2,18.0,0.4317773498175744
siCCT6A,B2,101.0,0.28470102641970896
siCCT6A,B2,21.0,0.4036249462814086
siCCT6A,B2,44.0,0.24906064117342974
siCCT6A,B2,23.0,0.38313576565602664
siCCT6A,B2,130.0,0.18486671114768385
siCCT6A,B2,31.0,0.428621317569
siCCT6A,B2,31.0,0.34953393342617733
siCCT6A,B2,28.0,0.5065691323328354
siCCT6A,B2,17.0,0.7221224132406009
siCCT6A,B2,33.0,0.23526301445060155
siCCT6A,B2,24.0,0.4612856528930384
siCCT6A,B2,21.0,0.6463086570048587
siCCT6A,B2,20.0,0.5703345804863068
siCCT6A,B2,16.0,0.4924256434322733
siCCT6A,B2,300.0,0.16714730496319682
siCCT6A,B2,37.0,0.3364153480202724
siCCT6A,B2,29.0,0.524660887059008
siCCT6A,B2,29.0,0.3865938283402466
siCCT6A,B2,19.0,0.4067192200387553
siCCT6A,B2,19.0,0.6182737226854084
siCCT6A,B2,19.0,0.47871425067018547
siCCT6A,B2,30.0,0.6421882421664558
siCCT6A,B2,30.0,0.2440554168495033
siCCT6A,B2,18.0,0.36149674724083264
siCCT6A,B2,49.0,0.2539288758159579
siCCT6A,B2,31.0,0.44486038145069484
siCCT6A,B2,86.0,0.23681461859072706
siCCT6A,B2,15.0,0.4616490407177562
siCCT6A,B2,16.0,0.5330584565649065
siCCT6A,B2,32.0,0.2710505399963972
siCCT6A,B2,22.0,0.32789942840987524
siCCT6A,B2,26.0,0.30315998439252123
siCCT6A,B2,87.0,0.14376234174152605
siCCT6A,B2,16.0,0.4664343293173072
siCCT6A,B2,27.0,0.40887485127376894
siCCT6A,B2,18.0,0.4317773498175744
siCCT6A,B2,26.0,0.49972612396745825
siCCT6A,B2,20.0,0.4484479651720715
siCCT6A,B2,18.0,0.3522741977905599
siCCT6A,B2,45.0,0.1717331760649813
siCCT6A,B2,17.0,0.7418328990700586
siCCT6A,B2,24.0,0.293726088311275
siCCT6A,B2,36.0,0.479909580008582
siCCT6A,B2,8156.0,0.1983546693663332
siCCT6A,B2,47.0,0.367518224433884
siCCT6A,B2,33.0,0.5726400377485689
siCCT6A,B2,17.0,0.4601168950704003
siCCT6A,B2,16.0,0.35875837213765716
siCCT6A,B2,43.0,0.28787475148239317
siCCT6A,B2,40.0,0.32540722246600434
siCCT6A,B2,25.0,0.2956285163473755
siCCT6A,B2,15.0,0.3598144581813119
siCCT6A,B2,17.0,0.3811807703962608
siCCT6A,B2,16.0,0.5996907636355199
siCCT6A,B2,189.0,0.29609477252663463
siCCT6A,B2,883.0,0.3362072137195219
siCCT6A,B2,20.0,0.5144533429004955
siCCT6A,B2,16.0,0.7462399615815907
siCCT6A,B2,27.0,0.3304418493501844
siCCT6A,B2,19404.0,0.19845396123079811
siCCT6A,B2,22.0,0.5543007113023202
siCCT6A,B2,43.0,0.526259241557701
siCCT6A,B2,13412.0,0.48232854893443006
siCCT6A,B2,18.0,0.4535187637928073
siCCT6A,B2,6469.0,0.26269095059921105
siCCT6A,B2,3624.0,0.40525853887338353
siCCT6A,B2,4191.0,0.1828411051161204
siCCT6A,B2,747.0,0.5713890311680271
siCCT6A,B2,15.0,0.7494557367719744
siCCT6A,B2,1089.0,0.4146428717333627
siCCT6A,B2,7207.0,0.1940197113537851
siCCT6A,B2,4400.0,0.20698063162172817
siCCT6A,B2,1087.0,0.6146890947099246
siCCT6A,B2,6989.0,0.13185352175138404
siCCT6A,B2,34.0,0.5353213367657867
siCCT6A,B2,17.0,0.3639066705609917
siCCT6A,B2,65.0,0.3221479308785851
siCCT6A,B2,26.0,0.5461433699890885
siCCT6A,B2,25.0,0.46029406151143726
siCCT6A,B2,16.0,0.6546460826340436
siCCT6A,B2,353.0,0.4451289579285196
siCCT6A,B2,23.0,0.3621291395768556
siCCT6A,B2,24.0,0.5757031330900991
siCCT6A,B2,15.0,0.5169147790582548
siCCT6A,B2,17.0,0.7418328990700586
siCCT6A,B2,20.0,0.7496134545443999
siCCT6A,B2,2073.0,0.6955784035191728
siCCT6A,B2,4995.0,0.31639065391980886
siCCT6A,B2,571.0,0.6484764899404439
siCCT6A,B2,35.0,0.2768519987058049
siCCT6A,B2,2326.0,0.4728442978352592
siCCT6A,B2,162.0,0.34100867956861297
siCCT6A,B2,3808.0,0.23916374707480995
siCCT6A,B2,544.0,0.41760960901456456
siCCT6A,B2,4745.0,0.44540547854860546
siCCT6A,B2,2654.0,0.3370667899685925
siCCT6A,B2,33.0,0.481010402108473
siCCT6A,B2,716.0,0.34751295779218083
siCCT6A,B2,860.0,0.5804588629801464
siCCT6A,B2,8054.0,0.3455760717666173
siCCT6A,B2,1145.0,0.7034567128492133
siCCT6A,B2,1196.0,0.7189110356899158
siCCT6A,B2,1359.0,0.38465863492404145
siCCT6A,B2,263.0,0.6122367129301987
siCCT6A,B2,23.0,0.5794961981796984
siCCT6A,B2,17.0,0.9695687868267213
siCCT6A,B2,312.0,0.6663014986232777
siCCT6A,B2,23.0,0.7078618624338928
siCCT6A,B2,4603.0,0.2705524321583566
siCCT6A,B2,23.0,0.4060247004367119
siCCT6A,B2,17.0,0.48478439341336077
siCCT6A,B2,19.0,0.36518447520698877
siCCT6A,B2,34.0,0.3496793649948407
siCCT6A,B2,266.0,0.8197403356347971
siCCT6A,B2,85.0,0.6363920172565963
siCCT6A,B2,362.0,0.7711635817593994
siCCT6A,B2,1443.0,0.7936300572577324
siCCT6A,B2,1021.0,0.6947702388431541
siCCT6A,B2,1089.0,0.675181222947842
siCCT6A,B2,1850.0,0.6567570914761984
siCCT6A,B2,941.0,0.7135847628482663
siCCT6A,B2,99.0,0.45170498774515494
siCCT6A,B2,22.0,0.5543007113023202
siCCT6A,B2,582.0,0.28214136538727147
siCCT6A,B2,5533.0,0.3166071421320277
siCCT6A,B2,34.0,0.30534791626639385
siCCT6A,B2,28.0,0.3871418352236129
siCCT6A,B2,39.0,0.4773048935058219
siCCT6A,B2,25.0,0.2956285163473755
siCCT6A,B2,16.0,0.7462399615815907
siCCT6A,B2,2067.0,0.16452749839150235
siCCT6A,B2,1434.0,0.650639031136082
siCCT6A,B2,356.0,0.6310349421362718
siCCT6A,B2,2154.0,0.7822585571996891
siCCT6A,B2,573.0,0.7423532951150199
siCCT6A,B2,1024.0,0.8201048684511898
siCCT6A,B2,1555.0,0.7435369394063333
siCCT6A,B2,1882.0,0.6723619384296751
siCCT6A,B2,18.0,0.5415777417527146
siCCT6A,B2,2659.0,0.5160813776799799
siCCT6A,B2,2749.0,0.5196858198661697
siCCT6A,B2,185.0,0.5094267958056338
siCCT6A,B2,15.0,0.8555018707294599
siCCT6A,B2,944.0,0.7996879226002519
siCCT6A,B2,23.0,0.5407904403566706
siCCT6A,B2,2067.0,0.37951054965483316
siCCT6A,B2,1706.0,0.7572125083549578
siCCT6A,B2,875.0,0.8512105487144384
siCCT6A,B2,255.0,0.6888496570021432
siCCT6A,B2,97.0,0.49152625142910666
siCCT6A,B2,1392.0,0.32131258654681666
siCCT6A,B2,691.0,0.7298181418197027
siCCT6A,B2,1688.0,0.8061840861322866
siCCT6A,B2,477.0,0.8615132807527359
siCCT6A,B2,32.0,0.39731896022478763
siCCT6A,B2,352.0,0.793166983127344
siCCT6A,B2,1011.0,0.6736526244839007
siCCT6A,B2,1511.0,0.8754820293476978
siCCT6A,B2,40.0,0.7236701890469076
siCCT6A,B2,674.0,0.7790214600615052
siCCT6A,B2,1010.0,0.7058691423696501
siCCT6A,B2,166.0,0.6913101858576134
siCCT6A,B2,7212.0,0.2184873436301193
siCCT6A,B2,19.0,0.5538907660643023
siCCT6A,B2,1864.0,0.7933924669413597
siCCT6A,B2,25.0,0.6298871719344549
siCCT6A,B2,126.0,0.822322942120455
siCCT6A,B2,1501.0,0.8240593431595366
siCCT6A,B2,6502.0,0.3653936046694133
siCCT6A,B2,3471.0,0.2410349833929993
siCCT6A,B2,615.0,0.7863424625389388
siCCT6A,B2,371.0,0.7336577965703829
siCCT6A,B2,2265.0,0.8446871377982977
siCCT6A,B2,183.0,0.6325621057671532
siCCT6A,B2,458.0,0.8271972381231717
siCCT6A,B2,2949.0,0.44843222721070214
siCCT6A,B2,477.0,0.8878284406563299
siCCT6A,B2,2331.0,0.6712027834701719
siCCT6A,B2,1411.0,0.7779909467160309
siCCT6A,B2,345.0,0.7158938181808112
siCCT6A,B2,575.0,0.6863540386230138
siCCT6A,B2,652.0,0.763087061260698
siCCT6A,B2,736.0,0.7541325571821802
siCCT6A,B2,58.0,0.814316452365954
siCCT6A,B2,1081.0,0.7145046246352006
siCCT6A,B2,292.0,0.7369999659443255
siCCT6A,B2,185.0,0.6010761853411408
siCCT6A,B2,676.0,0.6053266947549552
siCCT6A,B2,113.0,0.4902145777696083
siCCT6A,B2,2724.0,0.39694550101028914
siCCT6A,B2,2542.0,0.720422458015828
siCCT6A,B2,338.0,0.6683998254468719
siCCT6A,B2,1287.0,0.36014489110740794
siCCT6A,B2,1089.0,0.6660184051977776
siCCT6A,B2,20.0,0.9595052218168321
siCCT6A,B2,24.0,0.7221036556702858
siCCT6A,B2,404.0,0.6162148982766491
siCCT6A,B2,1792.0,0.6317895469698617
siCCT6A,B2,505.0,0.7146342260942161
siCCT6A,B2,1102.0,0.7201574312230956
siCCT6A,B2,492.0,0.6538459775213834
siCCT6A,B2,39.0,0.6140450627607553
siCCT6A,B2,40.0,0.8183076032925544
siCCT6A,B2,1059.0,0.7961826664698591
siCCT6A,B2,19.0,0.8861599543781389
siCCT6A,B2,390.0,0.5158490257185367
siCCT6A,B2,225.0,0.49472917330967514
siCCT6A,B2,49.0,0.2868461984929493
siCCT6A,B2,212.0,0.7665147906976992
siCCT6A,B2,24.0,0.9566889923670858
siCCT6A,B2,442.0,0.7834759674837981
siCCT6A,B2,261.0,0.6485082435207724
siCCT6A,B2,160.0,0.7929795221626711
siCCT6A,B2,681.0,0.39355609369576044
siCCT6A,B2,1199.0,0.7342688537673175
siCCT6A,B2,3385.0,0.5758563316562383
siCCT6A,B2,190.0,0.4467252720092599
siCCT6A,B2,3031.0,0.4413955271349181
siCCT6A,B2,1270.0,0.627860782779236
siCCT6A,B2,348.0,0.4659659208566705
siCCT6A,B2,1571.0,0.7289736948213057
siCCT6A,B2,1840.0,0.7059435373529945
siCCT6A,B2,1240.0,0.5987040016196683
siCCT6A,B2,15.0,0.6545584403559339
siCCT6A,B2,586.0,0.8179249233273311
siCCT6A,B2,297.0,0.8178365316447201
siCCT6A,B2,931.0,0.6015751643042015
siCCT6A,B2,859.0,0.75497100599456
siCCT6A,B2,965.0,0.6643200783141036
siCCT6A,B2,854.0,0.6729991121113705
siCCT6A,B2,19.0,0.4344272673381961
siCCT6A,B2,1958.0,0.6264794460527779
siCCT6A,B2,610.0,0.6575919246130948
siCCT6A,B2,233.0,0.7683573602826733
siCCT6A,B2,282.0,0.7765316563091282
siCCT6A,B2,2460.0,0.8946829795998594
siCCT6A,B2,91.0,0.9308248987452806
siCCT6A,B2,17.0,0.5719732826604286
siCCT6A,B2,161.0,0.7638649347040476
siCCT6A,B2,1369.0,0.7442336061346864
siCCT6A,B2,697.0,0.67531357813055
siCCT6A,B2,456.0,0.8487416539607682
siCCT6A,B2,29.0,1.0
siCCT6A,B2,224.0,0.8480367285678169
siCCT6A,B2,426.0,0.842421081776235
siCCT6A,B2,63.0,0.6086407472923384
siCCT6A,B2,1017.0,0.3185268909448229
siCCT6A,B2,29.0,0.7849052915906829
siCCT6A,B2,21.0,0.9794399495758378
siCCT6A,B2,183.0,0.8498044053609057
siCCT6A,B2,19.0,0.6182737226854084
siCCT6A,B2,74.0,0.9188000955198213
siCCT6A,B2,182.0,0.7516340591825371
siCCT6A,B2,934.0,0.7285168261588132
siCCT6A,B2,524.0,0.8233947184492617
siCCT6A,B2,462.0,0.7959622994272875
siCCT6A,B2,1192.0,0.5993372440754776
siCCT6A,B2,37.0,0.8875423301805695
siCCT6A,B2,90.0,0.7847977019881572
siCCT6A,B2,559.0,0.6205377847869245
siCCT6A,B2,383.0,0.7325392869263682
siCCT6A,B2,2110.0,0.43555241279421675
siCCT6A,B2,31.0,0.9540746841500295
siCCT6A,B2,76.0,0.6708234181128285
siCCT6A,B2,30.0,0.719628916362624
siCCT6A,B2,1012.0,0.6539141420793253
siCCT6A,B2,16.0,0.7676041774534657
siCCT6A,B2,639.0,0.7168081860554403
siCCT6A,B2,65.0,0.835986682213305
siCCT6A,B2,257.0,0.707690197416475
siCCT6A,B2,23.0,0.8620554727260598
siCCT6A,B2,1472.0,0.7940027896633005
siCCT6A,B2,957.0,0.7169429140606496
siCCT6A,B2,45.0,0.6457650698477828
siCCT6A,B2,653.0,0.8180847975888664
siCCT6A,B2,975.0,0.5489554354448786
siCCT6A,B2,2402.0,0.7190704676784699
siCCT6A,B2,149.0,0.63864516897937
siCCT6A,B2,2832.0,0.7876425502400914
siCCT6A,B2,447.0,0.8433518904203784
siCCT6A,B2,118.0,0.6314851047970146
siCCT6A,B2,69.0,0.6666065327487521
siCCT6A,B2,1629.0,0.8536598058351149
siCCT6A,B2,2741.0,0.8881352811425391
siCCT6A,B2,1849.0,0.7290126377133966
siCCT6A,B2,149.0,0.8434098985191143
siCCT6A,B2,36.0,0.3477947127384793
siCCT6A,B2,335.0,0.6992712980642992
siCCT6A,B2,16.0,0.4031277900380511
siCCT6A,B2,115.0,0.6213153769038939
siCCT6A,B2,1465.0,0.6843992086247247
siCCT6A,B2,2716.0,0.79645445836937
siCCT6A,B2,112.0,0.7777562126193006
siCCT6A,B2,1880.0,0.6384931769752366
siCCT6A,B2,1766.0,0.4663020399615032
siCCT6A,B2,403.0,0.8710567185847397
siCCT6A,B2,320.0,0.7708392557181176
siCCT6A,B2,315.0,0.7332873177681083
siCCT6A,B2,3843.0,0.4336593410091032
siCCT6A,B2,1466.0,0.7654129734276742
siCCT6A,B2,331.0,0.7973368551334282
siCCT6A,B2,374.0,0.7194030884518369
siCCT6A,B2,67.0,0.4220244051960847
siCCT6A,B2,1115.0,0.1799941565929869
siCCT6A,B2,408.0,0.8691567440824168
siCCT6A,B2,822.0,0.8121895786988604
siCCT6A,B2,138.0,0.6165316960351633
siCCT6A,B2,2922.0,0.3952250877036287
siCCT6A,B2,2040.0,0.8156599457086208
siCCT6A,B2,386.0,0.600353288632441
siCCT6A,B2,640.0,0.7073925186059753
siCCT6A,B2,638.0,0.566887659325951
siCCT6A,B2,32.0,0.9125353287780908
siCCT6A,B2,1052.0,0.7454172392286676
siCCT6A,B2,1601.0,0.7860145904185318
siCCT6A,B2,41.0,0.27448522815763077
siCCT6A,B2,1340.0,0.8285817717261752
siCCT6A,B2,259.0,0.7230121335896884
siCCT6A,B2,2460.0,0.6476157666262455
siCCT6A,B2,1152.0,0.7738504419801746
siCCT6A,B2,443.0,0.8521271876581916
siCCT6A,B2,253.0,0.7740906285703394
siCCT6A,B2,145.0,0.6818438362246598
siCCT6A,B2,975.0,0.8259488607364889
siCCT6A,B2,417.0,0.797568884199205
siCCT6A,B2,30.0,0.8119709913007063
siCCT6A,B2,240.0,0.6590176033645869
siCCT6A,B2,170.0,0.8694518284983391
siCCT6A,B2,1197.0,0.698809175606801
siCCT6A,B2,624.0,0.4773048935058219
siCCT6A,B2,1060.0,0.6563223554260775
siCCT6A,B2,1986.0,0.8070913840663603
siCCT6A,B2,1048.0,0.7121441777859956
siCCT6A,B2,72.0,0.2583060279391131
siCCT6A,B2,16.0,0.45626766438904526
siCCT6A,B2,30.0,0.6859377905339937
siCCT6A,B2,41.0,0.5017820675317615
siCCT6A,B2,17.0,0.7418328990700586
siCCT6A,B2,20.0,0.479752610908416
siCCT6A,B2,1613.0,0.7463743840618008
siCCT6A,B2,1346.0,0.7682480056341711
siCCT6A,B2,342.0,0.7842399132729581
siCCT6A,B2,2501.0,0.6947029599145966
siCCT6A,B2,1152.0,0.7009760490590117
siCCT6A,B2,457.0,0.8671000796951406
siCCT6A,B2,232.0,0.767426993069743
siCCT6A,B2,115.0,0.7698975911738422
siCCT6A,B2,982.0,0.7766973872821971
siCCT6A,B2,138.0,0.6165316960351633
siCCT6A,B2,408.0,0.8115026045239734
siCCT6A,B2,108.0,0.3637765128537393
siCCT6A,B2,260.0,0.5363386277094389
siCCT6A,B2,158.0,0.7058841157504044
siCCT6A,B2,1176.0,0.6720810653729375
siCCT6A,B2,654.0,0.43932134466582834
siCCT6A,B2,1199.0,0.7924986539663326
siCCT6A,B2,1973.0,0.7711030563808283
siCCT6A,B2,3117.0,0.5660638361599429
siCCT6A,B2,521.0,0.8437926582441564
siCCT6A,B2,4154.0,0.22209325021393203
siCCT6A,B2,2250.0,0.5108521283739637
siCCT6A,B2,1900.0,0.6113433853932634
siCCT6A,B2,1032.0,0.7573676792625553
siCCT6A,B2,1430.0,0.8337513636546866
siCCT6A,B2,544.0,0.43474483977420525
siCCT6A,B2,901.0,0.6349396653568259
siCCT6A,B2,385.0,0.6612137109966562
siCCT6A,B2,22.0,0.55430071130232
siCCT6A,B2,988.0,0.6561272159110456
siCCT6A,B2,1938.0,0.7546832044229405
siCCT6A,B2,340.0,0.7114545255934872
siCCT6A,B2,5303.0,0.16000700552261432
siCCT6A,B2,128.0,0.3956413558063644
siCCT6A,B2,47.0,0.45991353600434226
siCCT6A,B2,57.0,0.4828087743685825
siCCT6A,B2,18.0,0.8395199567792895
siCCT6A,B2,40.0,0.7551606935849416
siCCT6A,B2,81.0,0.4435864060451557
siCCT6A,B2,80.0,0.6432623902639178
siCCT6A,B2,25.0,0.5351568684720464
siCCT6A,B2,44.0,0.7329553777767466
siCCT6A,B2,61.0,0.6654677476951996
siCCT6A,B2,4293.0,0.5128824365390384
siCCT6A,B2,57.0,0.47709303480975024
siCCT6A,B2,23.0,0.7484366116718102
siCCT6A,B2,1005.0,0.8254609341127852
siCCT6A,B2,708.0,0.8489129602915996
siCCT6A,B2,61.0,0.4127519205778591
siCCT6A,B2,2919.0,0.7836290107027553
siCCT6A,B2,1048.0,0.5187285935454049
siCCT6A,B2,208.0,0.7189776939867097
siCCT6A,B2,749.0,0.775208390960319
siCCT6A,B2,235.0,0.1943376544950319
siCCT6A,B2,33.0,0.39252092796977167
siCCT6A,B2,21.0,0.4495317695165189
siCCT6A,B2,28.0,0.5381665950418781
siCCT6A,B2,25.0,0.5351568684720464
siCCT6A,B2,15.0,0.5979306202294286
siCCT6A,B2,16.0,0.520651555945607
siCCT6A,B2,26.0,0.44355526798053596
siCCT6A,B2,44.0,0.5778644948640644
siCCT6A,B2,16.0,0.6546460826340436
siCCT6A,B2,48.0,0.3514367727062765
siCCT6A,B2,20.0,0.6892197054110064
siCCT6A,B2,28.0,0.3601173400303468
siCCT6A,B2,19.0,0.7573787856239429
siCCT6A,B2,45.0,0.3518791510537187
siCCT6A,B2,871.0,0.842489387811102
siCCT6A,B2,16.0,0.7462399615815907
siCCT6A,B2,31.0,0.4071318031996819
siCCT6A,B2,38.0,0.37868939281197145
siCCT6A,B2,81.0,0.24016056316653075
siCCT6A,B2,145.0,0.2101160079170979
siCCT6A,B2,2838.0,0.7417847195208764
siCCT6A,B2,20.0,0.40915380164627696
siCCT6A,B2,22.0,0.3206736014056487
siCCT6A,B2,46.0,0.6132177966776325
siCCT6A,B2,42.0,0.24105699192498356
siCCT6A,B2,62.0,0.21268468255303474
siCCT6A,B2,117.0,0.12029614327085413
siCCT6A,B2,16.0,0.8848956233682581
siCCT6A,B2,33.0,0.4122006552245861
siCCT6A,B2,45.0,0.3462367805383172
siCCT6A,B2,3891.0,0.6378068513394847
siCCT6A,B2,224.0,0.14638408765333347
siCCT6A,B2,744.0,0.18146207985084079
siCCT6A,B2,35.0,0.46657875834167684
siCCT6A,B2,150.0,0.24863391192755727
siCCT6A,B2,41.0,0.4946543929008355
siCCT6A,B2,436.0,0.9480959891153339
siCCT6A,B2,34.0,0.3388273514633429
siCCT6A,B2,3062.0,0.7288813306190497
siCCT6A,B2,633.0,0.7284153523418494
siCCT6A,B2,82.0,0.42494220034507246
siCCT6A,B2,692.0,0.8244801231674997
siCCT6A,B2,778.0,0.13845183948906717
siCCT6A,B2,56.0,0.6314161378021268
siCCT6A,B2,54.0,0.6608836987003688
siCCT6A,B2,983.0,0.7843850260630099
siCCT6A,B2,1376.0,0.667055874180216
siCCT6A,B2,247.0,0.1966710984992173
siCCT6A,B2,1547.0,0.14104917683620202
siCCT6A,B2,16.0,0.6546460826340436
siCCT6A,B2,17.0,0.6776547029266858
siCCT6A,B2,156.0,0.7978499132102403
siCCT6A,B2,611.0,0.675338795106642
siCCT6A,B2,609.0,0.7545695765579167
siCCT6A,B2,2150.0,0.811943260722574
siCCT6A,B2,693.0,0.7112966637503966
siCCT6A,B2,22.0,0.8245747999988398
siCCT6A,B2,89.0,0.5359536626068184
siCCT6A,B2,1733.0,0.730936250393924
siCCT6A,B2,2003.0,0.7068933077715378
siCCT6A,B2,895.0,0.5421377657629974
siCCT6A,B2,1063.0,0.6178369063930811
siCCT6A,B2,839.0,0.6789766393345315
siCCT6A,B2,2352.0,0.7342651340834706
siCCT6A,B2,93.0,0.3859601454540025
siCCT6A,B2,33.0,0.5590417387425692
siCCT6A,B2,597.0,0.6413117524263298
siCCT6A,B2,371.0,0.5349609327351886
siCCT6A,B2,292.0,0.7143337899641908
siCCT6A,B2,18.0,0.8993468841263695
siCCT6A,B2,661.0,0.5831914938186665
siCCT6A,B2,102.0,0.7551661468002845
siCCT6A,B2,2467.0,0.6311763916066927
siCCT6A,B2,2713.0,0.3897834164355428
siCCT6A,B2,322.0,0.7229560958660206
siCCT6A,B2,1247.0,0.43644713700487564
siCCT6A,B2,1057.0,0.6325091810986269
siCCT6A,B2,26.0,0.47870582397189476
siCCT6A,B2,413.0,0.6703292265568788
siCCT6A,B2,276.0,0.5439533718474866
siCCT6A,B2,1750.0,0.6004193611577802
siCCT6A,B2,514.0,0.7360200440550301
siCCT6A,B2,1123.0,0.6535568713123695
siCCT6A,B2,487.0,0.5887553217788379
siCCT6A,B2,15.0,0.6137307024694157
siCCT6A,B2,46.0,0.7242582791537114
siCCT6A,B2,1105.0,0.6642112829743787
siCCT6A,B2,23.0,0.6558847675592527
siCCT6A,B2,316.0,0.8677065110967065
siCCT6A,B2,422.0,0.46045725777558677
siCCT6A,B2,212.0,0.6223331317971386
siCCT6A,B2,201.0,0.532152176949702
siCCT6A,B2,406.0,0.6972799134146556
siCCT6A,B2,439.0,0.5345444201972012
siCCT6A,B2,258.0,0.7573676792625553
siCCT6A,B2,155.0,0.6274305352102368
siCCT6A,B2,1186.0,0.7129000738530435
siCCT6A,B2,641.0,0.49280683917406265
siCCT6A,B2,3348.0,0.5976961957126072
siCCT6A,B2,2564.0,0.6839561795487686
siCCT6A,B2,2240.0,0.5274775891626494
siCCT6A,B2,1844.0,0.5672989194362001
siCCT6A,B2,896.0,0.6913388556616006
siCCT6A,B2,290.0,0.7140171829767964
siCCT6A,B2,22.0,0.30418287053283866
siCCT6A,B2,45.0,0.37040640688835663
siCCT6A,B2,44.0,0.29456951314477436
siCCT6A,B2,282.0,0.3971218560423172
siCCT6A,B2,2351.0,0.6719000721935516
siCCT6A,B2,2913.0,0.6945649258862293
siCCT6A,B2,3262.0,0.7282412216523254
siCCT6A,B2,1028.0,0.6324175202728576
siCCT6A,B2,501.0,0.7259870342514899
siCCT6A,B2,15.0,0.4277509353647301
siCCT6A,B2,357.0,0.6789515919405041
siCCT6A,B2,99.0,0.7057890433518047
siCCT6A,B2,3817.0,0.6956187116232064
siCCT6A,B2,4104.0,0.4690697616501113
siCCT6A,B2,994.0,0.7748346791204657
siCCT6A,B2,197.0,0.7458180157493748
siCCT6A,B2,223.0,0.6455138086298418
siCCT6A,B2,293.0,0.5222126002577746
siCCT6A,B2,1320.0,0.719397893489144
siCCT6A,B2,521.0,0.7946731732726094
siCCT6A,B2,1060.0,0.6890801983530946
siCCT6A,B2,209.0,0.7017836484147245
siCCT6A,B2,3601.0,0.46410216088617595
siCCT6A,B2,27.0,0.42510812037283063
siCCT6A,B2,17.0,0.42832327691542915
siCCT6A,B2,17.0,0.7928799591804402
siCCT6A,B2,66.0,0.5927341903994705
siCCT6A,B2,19.0,0.6182737226854084
siCCT6A,B2,3849.0,0.05995627240782189
siCCT6A,B2,47.0,0.5373179359182954
siCCT6A,B2,45.0,0.4909188302669505
siCCT6A,B2,161.0,0.20761344395724554
siCCT6A,B2,31.0,0.33365032668681915
siCCT6A,B2,153.0,0.43127977269520273
siCCT6A,B2,1170.0,0.7671385413181158
siCCT6A,B2,20.0,0.8727445871412449
siCCT6A,B2,257.0,0.6151555706427512
siCCT6A,B2,49.0,0.23758047094400564
siCCT6A,B2,25.0,0.6119293506484897
siCCT6A,B2,2977.0,0.6929599826507733
siCCT6A,B2,1217.0,0.8070867883583313
siCCT6A,B2,512.0,0.7546017251853523
siCCT6A,B2,3780.0,0.5877990707469293
siCCT6A,B2,1915.0,0.7239520903356489
siCCT6A,B2,370.0,0.8286138933287007
siCCT6A,B2,1070.0,0.7852552488478045
siCCT6A,B2,931.0,0.6538262573721436
siCCT6A,B2,245.0,0.5340984360752736
siCCT6A,B2,1454.0,0.6539670237961895
siCCT6A,B2,807.0,0.46612308747525816
siCCT6A,B2,841.0,0.7334955999125676
siCCT6A,B2,2084.0,0.7322117819157575
siCCT6A,B2,946.0,0.4572932347284624
siCCT6A,B2,1207.0,0.5932858794176079
siCCT6A,B2,2743.0,0.5898751658823234
siCCT6A,B2,349.0,0.7346421553669502
siCCT6A,B2,968.0,0.6709470297797334
siCCT6A,B2,862.0,0.8587042255063188
siCCT6A,B2,1754.0,0.6770975121552781
siCCT6A,B2,913.0,0.8175492193953758
siCCT6A,B2,1070.0,0.8044527413812556
siCCT6A,B2,1262.0,0.8437239655074104
siCCT6A,B2,850.0,0.7999755520727001
siCCT6A,B2,626.0,0.885863416900949
siCCT6A,B2,359.0,0.6419027172633676
siCCT6A,B2,2327.0,0.7198424829478633
siCCT6A,B2,1234.0,0.8053123874265077
siCCT6A,B2,1295.0,0.8395449354018026
siCCT6A,B2,398.0,0.7366571726140031
siCCT6A,B2,1301.0,0.32044314809738517
siCCT6A,B2,25.0,0.6624230876967178
siCCT6A,B2,928.0,0.7731876566804933
siCCT6A,B2,1679.0,0.7212274292513831
siCCT6A,B2,796.0,0.7320665147062113
siCCT6A,B2,191.0,0.44626363755639875
siCCT6A,B2,4795.0,0.3521481832794518
siCCT6A,B2,2340.0,0.7546735292005421
siCCT6A,B2,1817.0,0.5767845102984336
siCCT6A,B2,4514.0,0.4757105611663714
siCCT6A,B2,674.0,0.6467065195045447
siCCT6A,B2,33.0,0.4333983711480484
siCCT6A,B2,524.0,0.8864016655032712
siCCT6A,B2,22.0,0.6138409891455604
siCCT6A,B2,178.0,0.15669297982271832
siCCT6A,B2,41.0,0.4353973373950679
siCCT6A,B2,15.0,0.3598144581813119
siCCT6A,B2,74.0,0.2225401976157492
siCCT6A,B2,20.0,0.5144533429004955
siCCT6A,B2,2331.0,0.8008860193131535
siCCT6A,B2,24.0,0.6046916850570766
siCCT6A,B2,92.0,0.18493793720087637
siCCT6A,B2,66.0,0.3076127063147555
siCCT6A,B2,37.0,0.301001680781054
siCCT6A,B2,20.0,0.7496134545443999
siCCT6A,B2,55.0,0.34643794456395005
